"hvfhs_license_num","dispatching_base_num","originating_base_num","request_datetime","on_scene_datetime","pickup_datetime","dropoff_datetime","PULocationID","DOLocationID","trip_miles","trip_time","base_passenger_fare","tolls","bcf","sales_tax","congestion_surcharge","airport_fee","tips","driver_pay","shared_request_flag","shared_match_flag","access_a_ride_flag","wav_request_flag","wav_match_flag"
"HV0003","B02879","B02879","2020-04-30 20:16:44","2020-04-30 20:17:46","2020-04-30 20:18:36","2020-04-30 20:24:16",169,78,1.31,340,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02879","B02879","2020-04-30 20:23:01","2020-04-30 20:24:16","2020-04-30 20:26:43","2020-04-30 20:53:42",20,20,2.94,1619,15.64,0,0.52,1.4,0,NA,5,16.78,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:46:48",NA,"2020-04-30 20:03:35","2020-04-30 20:10:26",235,119,1.608,411,11.17,0,0.28,0.99,0,NA,0,7.07,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:24:37",NA,"2020-04-30 20:36:29","2020-04-30 20:57:36",116,232,9.784,1267,26.13,0,0.65,2.32,2.75,NA,3,21.47,"N","N","N","N","N"
"HV0003","B02882","B02882","2020-04-30 20:10:33","2020-04-30 20:15:07","2020-04-30 20:16:50","2020-04-30 20:39:33",205,192,12.32,1363,26.49,0,0.66,2.35,0,NA,0,25,"N","N"," ","N","N"
"HV0003","B02882","B02882","2020-04-30 20:42:03","2020-04-30 20:48:55","2020-04-30 20:50:04","2020-04-30 21:19:33",92,89,17.67,1769,45.77,0,1.14,4.06,0,NA,0,34.3,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 20:32:23","2020-04-30 20:38:12","2020-04-30 20:40:44","2020-04-30 20:53:32",197,28,2.48,768,14.27,0,0.36,1.27,0,NA,0,9.16,"N","N"," ","N","N"
"HV0003","B02836","B02836","2020-04-30 20:46:11","2020-04-30 20:50:42","2020-04-30 20:52:31","2020-04-30 20:55:42",14,14,0.74,191,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02395","B02395","2020-04-30 20:10:53","2020-04-30 20:19:32","2020-04-30 20:20:19","2020-04-30 20:34:20",201,124,6.61,841,12.2,2.29,0,0,0,NA,3,14.32,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:04:51",NA,"2020-04-30 20:13:21","2020-04-30 20:35:28",68,42,6.788,1327,20.78,0,0.52,1.84,2.75,NA,0,18.65,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:06:25",NA,"2020-04-30 20:09:15","2020-04-30 20:22:34",97,80,3.098,799,11.14,0,0.28,0.99,0,NA,0,10.12,"N","N","N","N","N"
"HV0003","B02882","B02882","2020-04-30 20:55:43","2020-04-30 20:55:54","2020-04-30 20:58:41","2020-04-30 21:14:56",80,37,3.09,975,14.46,0,0.36,1.28,0,NA,0,11.56,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:28:19",NA,"2020-04-30 20:32:36","2020-04-30 20:51:59",216,35,5.964,1163,24.29,0,0.61,2.16,0,NA,0,16.36,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:05:23",NA,"2020-04-30 20:16:17","2020-04-30 20:20:43",225,225,0.995,266,6.72,0,0.17,0.6,0,NA,2,5.47,"N","N","N","N","N"
"HV0003","B02872","B02872","2020-04-30 20:43:54","2020-04-30 20:44:51","2020-04-30 20:45:35","2020-04-30 20:53:43",168,74,2.1,488,9.6,0,0.24,0.85,0,NA,0,6.4,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 20:54:29","2020-04-30 20:55:51","2020-04-30 20:56:48","2020-04-30 21:21:10",74,89,15.4,1462,41.74,0,1.04,3.7,2.75,NA,0,29.22,"N","N"," ","N","N"
"HV0003","B02875","B02875","2020-04-30 20:13:19","2020-04-30 20:16:41","2020-04-30 20:18:07","2020-04-30 20:42:07",39,189,5.71,1440,23.49,0,0.59,2.08,0,NA,0,18.35,"N","N"," ","N","N"
"HV0003","B02875","B02875","2020-04-30 20:52:55","2020-04-30 20:55:57","2020-04-30 20:58:43","2020-04-30 21:06:41",188,188,0.76,478,9.94,0,0.25,0.88,0,NA,0,7.35,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:03:32",NA,"2020-04-30 20:06:17","2020-04-30 20:33:21",263,62,11.854,1624,36.75,1.73,0.96,3.42,2.75,NA,0,26.75,"N","N","N","N","N"
"HV0003","B02682","B02682","2020-04-30 20:15:46","2020-04-30 20:21:47","2020-04-30 20:23:01","2020-04-30 20:39:44",140,40,9.06,1003,26.23,0,0.81,2.34,2.75,NA,5.84,18.38,"N","N"," ","N","N"
"HV0003","B02884","B02884","2020-04-30 20:03:28","2020-04-30 20:03:52","2020-04-30 20:06:06","2020-04-30 20:12:37",247,159,1.22,391,8.36,0,0.21,0.74,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02884","B02884","2020-04-30 20:15:01","2020-04-30 20:16:24","2020-04-30 20:18:45","2020-04-30 20:32:26",167,185,5.12,821,13.01,0,0.33,1.15,0,NA,0,12.52,"N","N"," ","N","N"
"HV0003","B02884","B02884","2020-04-30 20:45:47","2020-04-30 20:47:27","2020-04-30 20:49:34","2020-04-30 20:58:54",69,69,1.27,560,10.03,0,0.25,0.89,0,NA,0,7.42,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:17:19",NA,"2020-04-30 20:41:53","2020-04-30 20:49:15",187,251,2.348,442,9.39,0,0.23,0.83,0,NA,0,6.31,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:56:52",NA,"2020-04-30 20:00:14","2020-04-30 20:19:16",244,185,7.255,1142,21.06,0,0.53,1.87,0,NA,0,17.62,"N","N","N","N","N"
"HV0003","B02879","B02879","2020-04-30 20:11:12","2020-04-30 20:12:01","2020-04-30 20:13:23","2020-04-30 20:20:56",43,141,1.69,453,9.24,0,0.36,0.83,2.75,NA,5,5.65,"N","N"," ","N","N"
"HV0003","B02879","B02879","2020-04-30 20:50:31","2020-04-30 20:52:05","2020-04-30 20:54:46","2020-04-30 21:04:49",41,42,1.82,603,7.81,0,0.2,0.69,0,NA,0,7.06,"N","N"," ","N","N"
"HV0003","B02876","B02876","2020-04-30 20:09:40","2020-04-30 20:14:48","2020-04-30 20:15:47","2020-04-30 20:28:09",144,80,3.47,742,13.82,0,0.35,1.23,2.75,NA,0,10.03,"N","N"," ","N","N"
"HV0003","B02876","B02876","2020-04-30 20:28:38","2020-04-30 20:31:24","2020-04-30 20:33:30","2020-04-30 20:38:42",80,80,0.82,312,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 20:06:59","2020-04-30 20:07:14","2020-04-30 20:09:25","2020-04-30 20:27:13",71,63,4.63,1068,16.98,0,0.42,1.51,0,NA,0,14.05,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:20:16",NA,"2020-04-30 20:25:25","2020-04-30 20:58:57",177,41,12.465,2012,44.77,5.13,1.25,4.43,2.75,NA,0,30.69,"N","N","N","N","N"
"HV0003","B02875","B02875","2020-04-30 19:59:52","2020-04-30 20:02:06","2020-04-30 20:05:01","2020-04-30 20:19:04",76,177,2.29,843,11.96,0,0.3,1.06,0,NA,0,9.58,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 20:00:35","2020-04-30 20:01:56","2020-04-30 20:03:09","2020-04-30 20:09:15",198,102,1.26,366,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 20:13:57","2020-04-30 20:14:48","2020-04-30 20:15:44","2020-04-30 20:34:38",102,62,5.69,1134,21.36,0,0.53,1.9,0,NA,0,15.76,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 20:33:50","2020-04-30 20:37:04","2020-04-30 20:39:03","2020-04-30 20:44:09",62,188,1.27,306,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02867","B02867","2020-04-30 20:46:04","2020-04-30 20:48:35","2020-04-30 20:49:59","2020-04-30 20:53:50",62,61,0.84,231,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:28:44",NA,"2020-04-30 20:44:51","2020-04-30 21:05:22",76,108,10.921,1231,27.22,0,0.68,2.42,0,NA,0,22.43,"N","N","N","N","N"
"HV0003","B02884","B02884","2020-04-30 20:03:39","2020-04-30 20:10:21","2020-04-30 20:11:51","2020-04-30 20:26:32",197,77,5.42,881,15.71,0,0.39,1.39,0,NA,0,13.35,"N","N"," ","N","N"
"HV0003","B02884","B02884","2020-04-30 20:27:47","2020-04-30 20:29:41","2020-04-30 20:32:01","2020-04-30 20:40:31",77,76,1.9,510,9.51,0,0.24,0.84,0,NA,0,6.36,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 20:00:10","2020-04-30 20:03:01","2020-04-30 20:04:42","2020-04-30 20:13:54",234,100,2.18,552,8.38,0,0.21,0.74,2.75,NA,0,8.92,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 20:16:35","2020-04-30 20:20:32","2020-04-30 20:22:51","2020-04-30 20:47:35",181,186,7.17,1484,24.29,6.12,0.76,2.7,2.75,NA,0,0,"N","N"," ","N","Y"
"HV0003","B02764","B02764","2020-04-30 20:25:13","2020-04-30 20:27:52","2020-04-30 20:28:22","2020-04-30 20:36:30",256,17,1.92,488,7.83,0,0.2,0.69,0,NA,0,6.19,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 20:35:43","2020-04-30 20:39:08","2020-04-30 20:39:51","2020-04-30 21:02:55",49,76,4.94,1384,21.95,0,0.55,1.95,0,NA,0,17.03,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 20:07:57","2020-04-30 20:10:21","2020-04-30 20:11:12","2020-04-30 20:21:08",130,216,2.16,596,8.67,0,0.22,0.77,0,NA,0,7.37,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 20:28:25","2020-04-30 20:30:16","2020-04-30 20:33:21","2020-04-30 20:44:57",216,130,3.12,696,11.99,0,0.3,1.06,0,NA,0,9.27,"N","N"," ","N","N"
"HV0003","B02884","B02884","2020-04-30 19:57:55","2020-04-30 20:00:10","2020-04-30 20:02:09","2020-04-30 20:06:12",213,250,1.2,243,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02884","B02884","2020-04-30 20:09:24","2020-04-30 20:11:06","2020-04-30 20:12:57","2020-04-30 20:20:01",250,213,1.79,424,7.33,0,0.18,0.65,0,NA,0,5.52,"N","N"," ","N","N"
"HV0003","B02512","B02512","2020-04-30 20:10:09","2020-04-30 20:19:34","2020-04-30 20:20:40","2020-04-30 20:29:00",91,72,1.77,500,7.33,0,0.18,0.65,0,NA,0,6.13,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:06:51",NA,"2020-04-30 20:09:22","2020-04-30 20:13:09",76,77,0.404,227,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:28:17",NA,"2020-04-30 20:34:13","2020-04-30 20:39:44",35,77,1.164,331,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0003","B02617","B02617","2020-04-30 19:57:58","2020-04-30 19:58:56","2020-04-30 20:00:43","2020-04-30 20:05:00",35,76,1.11,257,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02617","B02617","2020-04-30 20:20:02","2020-04-30 20:23:38","2020-04-30 20:24:37","2020-04-30 20:28:31",77,35,1.01,234,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02617","B02617","2020-04-30 20:37:53","2020-04-30 20:43:42","2020-04-30 20:44:28","2020-04-30 20:55:24",35,76,2.59,656,10.48,0,0.26,0.93,0,NA,0,8.35,"N","N"," ","N","N"
"HV0003","B02617","B02617","2020-04-30 20:48:57","2020-04-30 20:55:50","2020-04-30 20:56:52","2020-04-30 21:01:28",76,124,1.31,276,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02883","B02883","2020-04-30 20:25:51","2020-04-30 20:27:01","2020-04-30 20:28:40","2020-04-30 20:42:55",75,18,6.45,855,20.99,0,0.52,1.86,0,NA,0,14.27,"N","N"," ","N","N"
"HV0003","B02883","B02883","2020-04-30 20:56:18","2020-04-30 20:57:57","2020-04-30 20:59:21","2020-04-30 21:01:12",69,69,0.63,111,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:13:33",NA,"2020-04-30 20:28:22","2020-04-30 20:40:33",248,235,3.741,731,11.85,0,0.3,1.05,0,NA,0,10.27,"N","N","N","N","N"
"HV0003","B02878","B02878","2020-04-30 19:58:59","2020-04-30 20:00:22","2020-04-30 20:03:51","2020-04-30 20:11:02",89,188,0.86,431,9.03,0,0.23,0.8,0,NA,0,6.67,"N","N"," ","N","N"
"HV0003","B02878","B02878","2020-04-30 20:14:46","2020-04-30 20:14:58","2020-04-30 20:17:29","2020-04-30 20:22:23",188,85,0.91,294,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02867","B02867","2020-04-30 20:14:25","2020-04-30 20:16:46","2020-04-30 20:20:05","2020-04-30 20:43:10",116,164,8.1,1385,28.82,0,0.72,2.56,2.75,NA,0,20.53,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 20:10:20","2020-04-30 20:12:53","2020-04-30 20:15:41","2020-04-30 20:23:18",159,69,0.87,457,9.3,0,0.23,0.83,0,NA,0,6.87,"N","N"," ","N","N"
"HV0003","B02871","B02871","2020-04-30 20:17:30","2020-04-30 20:18:58","2020-04-30 20:21:41","2020-04-30 20:30:37",258,258,1.66,536,9.46,0,0.24,0.84,0,NA,0,6.99,"N","N"," ","N","N"
"HV0003","B02395","B02395","2020-04-30 20:00:36","2020-04-30 20:02:32","2020-04-30 20:05:08","2020-04-30 20:12:51",39,76,1.43,463,6.23,0,0,0,0,NA,0,5.45,"N","N"," ","N","N"
"HV0003","B02395","B02395","2020-04-30 20:15:31","2020-04-30 20:18:56","2020-04-30 20:20:54","2020-04-30 20:39:21",39,62,4.37,1107,17.47,0,0,0,0,NA,0,14.08,"N","N"," ","N","N"
"HV0003","B02395","B02395","2020-04-30 20:40:05","2020-04-30 20:45:08","2020-04-30 20:46:02","2020-04-30 20:50:54",61,17,0.92,292,7.33,0,0,0,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 19:58:25","2020-04-30 19:59:42","2020-04-30 20:02:18","2020-04-30 20:19:48",244,137,8.76,1050,24.43,0,0.61,2.17,2.75,NA,0,18.44,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 20:47:15","2020-04-30 20:49:58","2020-04-30 20:53:34","2020-04-30 21:03:20",225,37,1.76,586,8.86,0,0.22,0.79,0,NA,0,6.85,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:26:26",NA,"2020-04-30 20:32:27","2020-04-30 20:52:04",129,238,9.155,1177,28.97,5.24,0.86,3.04,2.75,NA,0,20.02,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:14:31",NA,"2020-04-30 20:22:11","2020-04-30 20:34:56",168,136,5.418,765,15.71,0.86,0.41,1.47,0,NA,0,12.42,"N","N","N","N","N"
"HV0003","B02882","B02882","2020-04-30 20:09:08","2020-04-30 20:09:17","2020-04-30 20:11:56","2020-04-30 20:27:19",168,166,3.93,923,15.33,0,0.38,1.36,0,NA,0,12.06,"N","N"," ","N","N"
"HV0003","B02882","B02882","2020-04-30 20:30:20","2020-04-30 20:33:21","2020-04-30 20:34:53","2020-04-30 20:42:38",42,152,1.35,465,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02882","B02882","2020-04-30 20:49:03","2020-04-30 20:49:41","2020-04-30 20:51:09","2020-04-30 20:58:19",116,119,1.6,430,7.55,0,0.19,0.67,0,NA,0,5.39,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:26:25",NA,"2020-04-30 20:29:47","2020-04-30 20:39:52",61,35,1.808,605,8.35,0,0.21,0.74,0,NA,0,7.08,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:57:00",NA,"2020-04-30 20:01:16","2020-04-30 20:23:08",71,181,4.967,1312,17.19,0,0.43,1.53,0,NA,0,16.5,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:35:56",NA,"2020-04-30 20:39:41","2020-04-30 20:50:47",62,35,3.156,666,12.51,0,0.31,1.11,0,NA,0,9.08,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:53:45",NA,"2020-04-30 20:58:45","2020-04-30 21:07:49",35,72,1.222,544,7.3,0,0.18,0.65,0,NA,0,5.91,"N","N","N","N","N"
"HV0003","B02764","B02764","2020-04-30 20:32:04","2020-04-30 20:35:30","2020-04-30 20:36:19","2020-04-30 21:09:26",161,258,10.99,1987,37.65,0,0.94,3.34,2.75,NA,0,28.75,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 20:12:14","2020-04-30 20:14:23","2020-04-30 20:15:44","2020-04-30 20:24:10",226,226,2,506,7.33,0,0.18,0.65,0,NA,0,6.44,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:11:03",NA,"2020-04-30 20:15:13","2020-04-30 20:24:56",152,244,2.53,583,9.95,0,0.25,0.88,0,NA,0,7.69,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:25:23",NA,"2020-04-30 20:29:15","2020-04-30 20:50:03",244,20,5.128,1248,17.46,0.76,0.46,1.62,0,NA,0,16.15,"N","N","N","N","N"
"HV0003","B02879","B02879","2020-04-30 20:55:29","2020-04-30 20:56:19","2020-04-30 20:57:41","2020-04-30 21:08:07",78,208,4.77,626,12.02,0,0.29,1.05,0,NA,0,10.65,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 20:11:24","2020-04-30 20:14:11","2020-04-30 20:15:17","2020-04-30 20:32:47",177,91,4.26,1050,16.76,0,0.42,1.49,0,NA,0,13.48,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 20:37:13","2020-04-30 20:44:03","2020-04-30 20:46:34","2020-04-30 20:52:50",91,72,1.29,376,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:22:53",NA,"2020-04-30 20:26:10","2020-04-30 20:30:53",248,212,1.059,283,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:23:04",NA,"2020-04-30 20:27:43","2020-04-30 20:30:22",228,228,0.35,159,6.57,0,0.16,0.58,0,NA,0,5.47,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:04:06",NA,"2020-04-30 20:09:14","2020-04-30 20:22:31",225,35,3.148,797,14.5,0,0.36,1.29,0,NA,0,10.17,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:16:05",NA,"2020-04-30 20:24:45","2020-04-30 20:47:13",35,80,6.911,1348,24.34,0,0.61,2.16,0,NA,0,18.96,"N","N","N","N","N"
"HV0003","B02682","B02682","2020-04-30 19:58:51","2020-04-30 20:00:37","2020-04-30 20:02:22","2020-04-30 20:38:02",48,91,13.01,2140,44.13,6.12,1.26,4.46,2.75,NA,0,32.26,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 20:37:44","2020-04-30 20:40:31","2020-04-30 20:42:47","2020-04-30 20:49:47",91,39,1.87,420,7.33,0,0.18,0.65,0,NA,0,5.58,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 20:50:32","2020-04-30 20:51:23","2020-04-30 20:54:11","2020-04-30 21:00:26",39,76,1.82,376,8,0,0.2,0.71,0,NA,0,5.41,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 20:16:17","2020-04-30 20:17:38","2020-04-30 20:19:54","2020-04-30 20:28:10",188,49,2.13,496,8.96,0,0.22,0.8,0,NA,0,6.49,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 20:31:23","2020-04-30 20:33:22","2020-04-30 20:34:45","2020-04-30 20:51:19",17,17,3.46,994,17.25,0,0.43,1.53,0,NA,0,12.13,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:07:05",NA,"2020-04-30 20:14:21","2020-04-30 20:42:18",132,234,18.025,1677,48.6,5.54,1.35,4.8,2.75,NA,12.61,34.06,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:16:30",NA,"2020-04-30 20:33:11","2020-04-30 20:42:11",63,180,2.108,540,8.25,0,0.21,0.73,0,NA,0,6.86,"N","N","N","N","N"
"HV0003","B02764","B02764","2020-04-30 20:01:15","2020-04-30 20:04:41","2020-04-30 20:05:59","2020-04-30 20:13:26",181,61,1.86,447,7.33,0,0.18,0.65,0,NA,0,5.8,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:01:06",NA,"2020-04-30 20:05:38","2020-04-30 20:15:04",63,102,2.715,566,8.11,0,0.2,0.72,0,NA,0,7.75,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:13:15",NA,"2020-04-30 20:17:20","2020-04-30 20:33:31",102,76,3.107,971,12.54,0,0.31,1.11,0,NA,0,11.58,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:34:13",NA,"2020-04-30 20:37:15","2020-04-30 20:50:20",76,72,3.161,785,13.13,0,0.33,1.17,0,NA,0,10.09,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:42:22",NA,"2020-04-30 20:52:02","2020-04-30 21:22:14",35,50,9.668,1812,35.32,1.3,0.92,3.25,2.75,NA,0,25.9,"N","N","N","N","N"
"HV0003","B02878","B02878","2020-04-30 20:07:14","2020-04-30 20:07:22","2020-04-30 20:09:50","2020-04-30 20:13:11",182,250,0.81,201,7.33,0,0.18,0.65,0,NA,0,5.52,"N","N"," ","N","N"
"HV0003","B02878","B02878","2020-04-30 20:34:28","2020-04-30 20:38:40","2020-04-30 20:38:40","2020-04-30 20:45:01",242,213,1.7,381,7.33,0,0.18,0.65,0,NA,0,5.52,"N","N"," ","N","N"
"HV0003","B02878","B02878","2020-04-30 20:46:21","2020-04-30 20:47:37","2020-04-30 20:50:38","2020-04-30 20:57:28",213,250,1.23,410,7.58,0,0.19,0.67,0,NA,0,5.71,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 20:05:59","2020-04-30 20:08:33","2020-04-30 20:10:57","2020-04-30 20:42:11",72,205,13.28,1874,40.49,0,1.01,3.59,0,NA,0,30.33,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 20:43:18","2020-04-30 20:45:29","2020-04-30 20:47:55","2020-04-30 21:08:37",205,134,5.12,1242,19.18,0,0.48,1.7,0,NA,0,16.04,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 20:26:26","2020-04-30 20:29:03","2020-04-30 20:30:14","2020-04-30 20:37:44",75,41,1.76,450,9.01,0,0.23,0.8,0,NA,0,5.71,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 20:55:01","2020-04-30 20:55:19","2020-04-30 20:57:59","2020-04-30 21:03:14",168,168,1.26,315,7.73,0,0.19,0.69,0,NA,0,5.69,"N","N"," ","N","N"
"HV0003","B02866","B02866","2020-04-30 20:06:40","2020-04-30 20:09:11","2020-04-30 20:11:03","2020-04-30 20:20:16",169,235,1.32,553,6.99,0,0.17,0.62,0,NA,0,6.08,"N","N"," ","N","N"
"HV0003","B02866","B02866","2020-04-30 20:21:13","2020-04-30 20:32:59","2020-04-30 20:35:14","2020-04-30 20:37:41",243,243,0.56,147,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:38:11",NA,"2020-04-30 20:40:39","2020-04-30 20:49:16",17,61,3.101,517,12.43,0,0.31,1.1,0,NA,0,7.77,"N","N","N","N","N"
"HV0003","B02764","B02764","2020-04-30 20:01:09","2020-04-30 20:02:41","2020-04-30 20:04:21","2020-04-30 20:08:57",137,170,0.6,276,7.33,0,0.18,0.65,2.75,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 20:10:43","2020-04-30 20:10:48","2020-04-30 20:12:24","2020-04-30 20:30:27",234,166,6.74,1083,27.01,0,0.68,2.4,2.75,NA,0,19.3,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 20:29:41","2020-04-30 20:32:29","2020-04-30 20:33:57","2020-04-30 20:40:54",166,151,1.52,417,7.25,0,0.26,0.65,0,NA,3,5.39,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 20:42:16","2020-04-30 20:43:09","2020-04-30 20:44:41","2020-04-30 20:53:24",151,116,2.39,523,10.38,0,0.26,0.92,0,NA,0,7,"N","N"," ","N","N"
"HV0003","B02836","B02836","2020-04-30 20:04:12","2020-04-30 20:10:59","2020-04-30 20:11:15","2020-04-30 20:18:06",132,10,3.76,411,11.25,0,0.36,1.01,0,NA,3,7.59,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:07:38",NA,"2020-04-30 20:18:05","2020-04-30 20:29:11",20,116,4.478,666,14.67,0.13,0.37,1.31,0,NA,0,10.55,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:29:51",NA,"2020-04-30 20:33:55","2020-04-30 20:40:53",116,42,0.672,418,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:45:14",NA,"2020-04-30 20:47:54","2020-04-30 20:55:03",116,152,1.075,429,9.25,0,0.23,0.82,0,NA,0,7.07,"N","N","N","N","N"
"HV0003","B02889","B02889","2020-04-30 20:10:13","2020-04-30 20:10:39","2020-04-30 20:13:16","2020-04-30 20:19:28",17,225,1.03,372,8.28,0,0.21,0.73,0,NA,0,6.1,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:59:08",NA,"2020-04-30 20:02:05","2020-04-30 20:12:04",60,174,4.324,599,13.21,0,0.33,1.17,0,NA,0,9.82,"N","N","N","N","N"
"HV0003","B02872","B02872","2020-04-30 20:01:42","2020-04-30 20:04:20","2020-04-30 20:06:18","2020-04-30 20:20:37",217,82,7.45,859,29.21,0,0.73,2.59,0,NA,0,27.39,"N","N"," ","N","Y"
"HV0003","B02872","B02872","2020-04-30 20:41:05","2020-04-30 20:45:01","2020-04-30 20:45:47","2020-04-30 20:52:38",227,227,0.98,411,7.33,0,0.18,0.65,0,NA,0,9.41,"N","N"," ","N","Y"
"HV0005","B02510",NA,"2020-04-30 20:24:21",NA,"2020-04-30 20:25:26","2020-04-30 20:32:58",236,41,1.64,452,8.13,0,0,0,2.75,NA,21.76,5.61,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:34:34",NA,"2020-04-30 20:35:15","2020-04-30 20:49:33",41,153,6.792,858,19.63,0,0.49,1.74,0,NA,43.72,14.72,"N","N","N","N","N"
"HV0003","B02764","B02764","2020-04-30 20:55:58","2020-04-30 20:59:16","2020-04-30 20:59:46","2020-04-30 21:06:19",241,254,1.94,393,8.76,0,0.22,0.78,0,NA,0,5.42,"N","N"," ","N","N"
